id;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Code Departement;Nom Departement;Code Region;Nom Region;Geo Shape;Geo Point;X;Y
3612;35107;Erce-pres-Liffre;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.532252964140117, 48.267318878581484]}";48.267318878581484, -1.5322529641401166;363876,2141;6805980,342
3613;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.805901888746457, 48.097033978089875]}";48.097033978089875, -1.805901888746457;342454,9362;6788290,662
3614;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.683856831262576, 48.10743346194511]}";48.10743346194511, -1.683856831262576;351592,4536;6788898,702
3615;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.694994756572014, 48.12358665294959]}";48.12358665294959, -1.6949947565720138;350871,609;6790739,844
3616;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.683867871419672, 48.119223591735356]}";48.119223591735356, -1.6838678714196722;351669,3082;6790206,687
3617;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.66289103772732, 48.11918900144877]}";48.11918900144877, -1.66289103772732;353227,2723;6790110,521
3618;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.686680534786289, 48.10392413814244]}";48.10392413814244, -1.6866805347862894;351359,5261;6788521,861
3619;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.723677575771675, 48.09941627483826]}";48.09941627483826, -1.7236775757716754;348580,6503;6788185,797
3620;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.668853417636336, 48.104605635162315]}";48.104605635162315, -1.668853417636336;352688,6056;6788518,902
3621;35220;Pire-Chance;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.451018828077284, 48.00678283225286]}";48.00678283225286, -1.451018828077284;368263,0763;6776729,696
3622;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.681686877146679, 48.11193773004068]}";48.11193773004068, -1.6816868771466789;351783,3367;6789388,81
3623;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.702371198082082, 48.11341507504364]}";48.11341507504364, -1.7023711980820817;350256,4552;6789644,114
3624;35081;Clayes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.847479542648887, 48.17979996442994]}";48.17979996442994, -1.8474795426488875;339929,8557;6797660,378
3625;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.755743358224599, 48.20232491856399]}";48.20232491856399, -1.7557433582245987;346886,3662;6799744,811
3626;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.735706941337752, 48.197837874760616]}";48.197837874760616, -1.7357069413377517;348342,3912;6799157,619
3627;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.602489016435012, 48.05434844519418]}";48.05434844519418, -1.602489016435012;357294,4083;6782653,587
3628;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.661354212364048, 48.10126998549747]}";48.10126998549747, -1.6613542123640483;353223,9454;6788115,9
3629;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.68347285849865, 48.122464988572695]}";48.122464988572695, -1.6834728584986496;351720,0031;6790564,53
3630;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.669106707442598, 48.1298263107103]}";48.1298263107103, -1.669106707442598;352835,4199;6791317,906
3631;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.672211153264897, 48.12732528022268]}";48.12732528022268, -1.6722111532648967;352588,4264;6791054,103
3632;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.616063074902531, 48.05465512810863]}";48.05465512810863, -1.6160630749025309;356286,8124;6782746,609
3633;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.708901513187783, 48.116245016598235]}";48.116245016598235, -1.7089015131877834;349790,0755;6789986,991
3634;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.676205356224944, 48.08648402933605]}";48.08648402933605, -1.676205356224944;352023,1502;6786540,959
3635;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.69104720366916, 48.11659034150146]}";48.11659034150146, -1.6910472036691602;351118,6474;6789946,263
3636;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.77892635640882, 48.14452022229516]}";48.14452022229516, -1.7789263564088205;344778,5674;6793436,383
3637;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.664184243476076, 48.10631459632128]}";48.10631459632128, -1.6641842434760759;353046,7481;6788687,96
3638;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.631976266596809, 48.121221437052725]}";48.121221437052725, -1.6319762665968092;355536,9562;6790200,682
3639;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.710810435170139, 48.11475382289669]}";48.11475382289669, -1.710810435170139;349638,3932;6789830,037
3640;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.690614188746199, 48.11896061624178]}";48.11896061624178, -1.6906141887461985;351166,4517;6790207,296
3641;35088;Corps-Nuds;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.536272340747459, 47.99660904227114]}";47.99660904227114, -1.5362723407474592;361851,0984;6775962,619
3642;35120;Geveze;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.781702660915687, 48.22711467660795]}";48.22711467660795, -1.7817026609156874;345127,9766;6802611,249
3643;35120;Geveze;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.801519840139375, 48.230562566248324]}";48.230562566248324, -1.8015198401393755;343682,3493;6803082,983
3644;35120;Geveze;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.795042379714067, 48.204049205244836]}";48.204049205244836, -1.7950423797140673;343983,6191;6800112,557
3645;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.701954775138175, 48.11207162436352]}";48.11207162436352, -1.701954775138175;350278,5055;6789493,236
3646;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.710330463813921, 48.115296218874]}";48.115296218874, -1.7103304638139212;349677,6418;6789888,077
3647;35088;Corps-Nuds;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.539542125525136, 48.000297018050716]}";48.000297018050716, -1.5395421255251356;361631,1735;6776385,765
3648;35088;Corps-Nuds;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.575944244431138, 47.970290139236724]}";47.970290139236724, -1.5759442444311376;358727,7317;6773213,58
3649;35120;Geveze;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.78611873494414, 48.22206166421221]}";48.22206166421221, -1.7861187349441403;344766,6225;6802070,551
3650;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.692000311063292, 48.10563229459202]}";48.10563229459202, -1.6920003110632924;350975,5285;6788734,855
3651;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.713923820980969, 48.109035034433475]}";48.109035034433475, -1.713923820980969;349369,1959;6789209,458
3652;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.695793199700195, 48.106954247984625]}";48.106954247984625, -1.695793199700195;350702,4502;6788898,275
3653;35351;Le Verger;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.959557350439041, 48.0631489790945]}";48.0631489790945, -1.959557350439041;330801,8654;6785239,385
3654;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.693487409501632, 48.10074622482646]}";48.10074622482646, -1.693487409501632;350832,7819;6788199,401
3655;35139;Laille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.708516339813029, 47.96872957346042]}";47.96872957346042, -1.7085163398130288;348841,7746;6773621,739
3656;35149;Lassy;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.846879773398908, 47.97291203435842]}";47.97291203435842, -1.8468797733989084;338564,0032;6774709,972
3657;35149;Lassy;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.85161675792806, 47.97182300896045]}";47.97182300896045, -1.8516167579280596;338203,776;6774610,881
3658;35149;Lassy;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.865344877394725, 47.96253311577251]}";47.96253311577251, -1.8653448773947248;337117,7672;6773643,538
3659;35149;Lassy;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.86899819615677, 47.98010399690732]}";47.98010399690732, -1.86899819615677;336965,9472;6775609,102
3660;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.662246535422788, 48.00989395880103]}";48.00989395880103, -1.662246535422788;352558,441;6777983,252
3661;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.763998605515809, 48.0792144983879]}";48.0792144983879, -1.7639986055158086;345449,217;6786125,1
3662;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.676383447440535, 48.10307362333162]}";48.10307362333162, -1.6763834474405352;352119,0317;6788382,095
3663;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.64182472853745, 48.14024273353962]}";48.14024273353962, -1.6418247285374499;354929,5977;6792353,906
3664;35315;Saint-Sulpice-la-Forêt;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.578851756773368, 48.206786230389234]}";48.206786230389234, -1.5788517567733684;360034,2815;6799463,445
3665;35139;Laille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.691642283995749, 47.97664083368155]}";47.97664083368155, -1.6916422839957492;350150,9493;6774424,381
3666;35275;Saint-Gilles;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.877318527824333, 48.15921393043684]}";48.15921393043684, -1.8773185278243325;337575,0074;6795513,407
3667;35047;Bruz;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.743944318688897, 48.05037289780744]}";48.05037289780744, -1.7439443186888972;346747,476;6782835,952
3668;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.698751983445485, 48.13215514802269]}";48.13215514802269, -1.698751983445485;350649,1745;6791707,006
3669;35130;Hede-Bazouges;243500733;CC Bretagne Romantique;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.76917569989906, 48.29867739364539]}";48.29867739364539, -1.7691756998990595;346536,6175;6810494,129
3670;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.889257292702329, 48.22180112818532]}";48.22180112818532, -1.8892572927023288;337119,4044;6802510,64
3671;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.633512305521324, 48.131656249907984]}";48.131656249907984, -1.633512305521324;355490,8659;6791365,022
3672;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.621631746589178, 48.071192442387215]}";48.071192442387215, -1.6216317465891783;355980,1414;6784605,452
3673;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.611546027940219, 48.061490010073946]}";48.061490010073946, -1.6115460279402194;356667,1031;6783485,196
3674;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.687631772769834, 48.12655414759723]}";48.12655414759723, -1.6876317727698344;351438,0562;6791036,515
3675;35088;Corps-Nuds;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.606177159171899, 47.95807203700495]}";47.95807203700495, -1.6061771591718985;356396,3684;6771989,314
3676;35088;Corps-Nuds;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.582798207416233, 47.97978925673156]}";47.97978925673156, -1.5827982074162328;358278,3663;6774296,993
3677;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.673932604390271, 48.10499924982033]}";48.10499924982033, -1.6739326043902714;352313,7987;6788584,92
3678;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.656861820640293, 48.135591927294435]}";48.135591927294435, -1.6568618206402932;353782,5796;6791903,77
3679;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.651374961406258, 48.13273267405126]}";48.13273267405126, -1.6513749614062576;354171,3247;6791562,523
3680;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.735418638957538, 48.09374519704875]}";48.09374519704875, -1.7354186389575381;347670,4446;6787609,026
3681;35173;Melesse;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.659978326594625, 48.20695866879789]}";48.20695866879789, -1.659978326594625;354018,9459;6799834,95
3682;35173;Melesse;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.665494944045273, 48.202378677367335]}";48.202378677367335, -1.6654949440452729;353579,7827;6799351,017
3683;35126;Guichen;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.817282349596034, 47.952662502872116]}";47.952662502872116, -1.817282349596034;340631,1728;6772328,976
3684;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.607733330715027, 48.047420490218144]}";48.047420490218144, -1.6077333307150274;356859,4555;6781907,797
3685;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.895357488055279, 48.21856288658581]}";48.21856288658581, -1.8953574880552795;336644,9302;6802179,49
3686;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.730707499824963, 48.11019365096406]}";48.11019365096406, -1.7307074998249627;348129,994;6789412,644
3687;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.943589970858343, 48.13426756835147]}";48.13426756835147, -1.9435899708583428;332483,4299;6793052,718
3688;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.949361230712353, 48.129892807173356]}";48.129892807173356, -1.9493612307123531;332024,4909;6792594,375
3689;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.689104912468222, 47.971647222791795]}";47.971647222791795, -1.689104912468222;350307,0026;6773859,229
3690;35069;Chateaugiron;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.439271033617689, 48.05697872932654]}";48.05697872932654, -1.4392710336176895;369451,1516;6782249,581
3691;35227;Pleumeleuc;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.876915421595089, 48.17704431852985]}";48.17704431852985, -1.8769154215950887;337727,2323;6797489,348
3692;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.610293863270837, 48.05024964779981]}";48.05024964779981, -1.6102938632708375;356687,3335;6782232,783
3693;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.612529061290574, 48.045924531995205]}";48.045924531995205, -1.6125290612905745;356493,0156;6781762,693
3694;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.862322804097526, 48.22711165365963]}";48.22711165365963, -1.8623228040975257;339152,2678;6802976,287
3695;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.725509047167034, 48.298207842360995]}";48.298207842360995, -1.7255090471670338;349765,9305;6810247,461
3696;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.565775132748308, 48.24740670619136]}";48.24740670619136, -1.5657751327483083;361264,9904;6803914,198
3697;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.638841846930752, 48.27137628284598]}";48.27137628284598, -1.6388418469307522;356006,7708;6806889,565
3698;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.918235816558425, 48.21354462101879]}";48.21354462101879, -1.9182358165584252;334914,2754;6801728,374
3699;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.645985353694747, 47.98163364836057]}";47.98163364836057, -1.645985353694747;353584,197;6774776,923
3700;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.784338079376382, 48.134941867806084]}";48.134941867806084, -1.7843380793763823;344312,3454;6792398,231
3701;35090;Crevin;200070662;CC Bretagne porte de Loire Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.642649414297574, 47.94195273537658]}";47.94195273537658, -1.6426494142975743;353573,5462;6770360,59
3702;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.734636703385373, 48.216933850040384]}";48.216933850040384, -1.7346367033853731;348548,9449;6801271,317
3703;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.779063969406669, 48.14880408953892]}";48.14880408953892, -1.7790639694066694;344797,1473;6793912,209
3704;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.744054445953294, 48.139140036839144]}";48.139140036839144, -1.7440544459532936;347331,5926;6792683,245
3705;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.785151552932628, 48.094413022350174]}";48.094413022350174, -1.7851515529326283;343979,1663;6787906,176
3706;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.897472514951846, 48.23489599839932]}";48.23489599839932, -1.8974725149518463;336600,6593;6804000,979
3707;35250;Saint-Armel;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.580989296471386, 48.0007501170394]}";48.0007501170394, -1.5809892964713856;358548,1507;6776614,449
3708;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.955852760211729, 48.13766848033155]}";48.13766848033155, -1.9558527602117295;331596,6904;6793487,07
3709;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.528701568844103, 48.11418237569822]}";48.11418237569822, -1.5287015688441035;363163,7571;6788974,208
3710;35331;Talensac;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.923643763307827, 48.109777398899524]}";48.109777398899524, -1.9236437633078274;333794,7512;6790243,743
3711;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.651410925471987, 47.97546886454281]}";47.97546886454281, -1.6514109254719866;353139,7914;6774116,893
3712;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.664950586936576, 47.996118128733684]}";47.996118128733684, -1.6649505869365762;352266,7789;6776467,022
3713;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.661008799525411, 48.111762107647834]}";48.111762107647834, -1.6610087995254113;353318,3982;6789278,34
3714;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.672753813603941, 48.10745348318706]}";48.10745348318706, -1.6727538136039413;352417,515;6788851,991
3715;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.786173591988629, 48.08958127767228]}";48.08958127767228, -1.786173591988629;343870,6924;6787374,825
3716;35327;Servon-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.465483615609102, 48.114856617487]}";48.114856617487, -1.4654836156091025;367864,9746;6788781,224
3717;35327;Servon-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.461892597070825, 48.11325348654567]}";48.11325348654567, -1.4618925970708252;368121,7223;6788588,253
3718;35066;Chartres-de-Bretagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.721021360508217, 48.05248629927836]}";48.05248629927836, -1.7210213605082172;348466,4023;6782968,084
3719;35331;Talensac;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.94416930480265, 48.094746744525686]}";48.094746744525686, -1.9441693048026498;332165,5978;6788672,057
3720;35331;Talensac;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.885519744160323, 48.071905232993316]}";48.071905232993316, -1.8855197441603229;336366,4324;6785866,988
3721;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.879171603176098, 48.247868396822]}";48.247868396822, -1.879171603176098;338045,9114;6805355,914
3722;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.876465625233435, 48.209576159905644]}";48.209576159905644, -1.8764656252334349;337983,7398;6801095,862
3723;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.772739034727855, 48.14827157072641]}";48.14827157072641, -1.7727390347278547;345263,0987;6793824,703
3724;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.886208736443105, 48.209915259192535]}";48.209915259192535, -1.8862087364431053;337263,6894;6801178,19
3725;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.861433159062696, 48.23802823209838]}";48.23802823209838, -1.8614331590626958;339292,8566;6804183,185
3726;35327;Servon-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.441924671519935, 48.117406101841986]}";48.117406101841986, -1.4419246715199345;369631,3246;6788965,267
